ID_CUPOM,DT,PRODUTO
117091271,2018-06-06 21:08:36.553,LIMP AJAX FES FLOR CAMPO      500ML
117091271,2018-06-06 21:08:36.553,SAB DOVE REVIGORANTE 90G
117091271,2018-06-06 21:08:36.553,PRES COZ SATIARE P KG
117133094,2018-06-07 10:16:59.753,NAFTALINA ZAP CLEAN             30G
117133094,2018-06-07 10:16:59.753,AVEIA NESTLE FLOCOS FINOS 170G
117133094,2018-06-07 10:16:59.753,MACA DESIDRATADA                 KG
117133094,2018-06-07 10:16:59.753,ABS ALWAYS SUP PROT SUAVE C/A 16X1
117225948,2018-06-07 18:07:59.600,IOG ACTIVIA POLPA MORANGO 110G
117225948,2018-06-07 18:07:59.600,IOG ACTIVIA POLPA MORANGO 110G
117284776,2018-06-07 22:40:25.910,IOG ACTIVIA LIQ AVEIA LTE FERM 570G
117288347,2018-06-08 07:45:51.113,VITAMINA                      UN
117441340,2018-06-08 19:27:46.483,CR VEGETAL BECEL C/SAL        250GR
117441340,2018-06-08 19:27:46.483,DETERG LIMPOL MACA            500ML
117441340,2018-06-08 19:27:46.483,FECULA MAND AMAFIL              1KG
117441340,2018-06-08 19:27:46.483,CR LEITE UHT LEITBOM 200ML
117441340,2018-06-08 19:27:46.483,IOG VERDE CAMP WHEY DOCE LEITE 250G
117570251,2018-06-09 13:49:43.507,CHOC BR LAKTA LAKA OREO 20G
117662069,2018-06-09 20:02:37.043,PAO MASSA FINA BUMBA MEU PAO     KG
117662069,2018-06-09 20:02:37.043,DETERG LIMPOL MACA            500ML
117072506,2018-06-06 19:49:47.100,AGUA OXIG CREM MARCIA 40VOL 70ML
117072506,2018-06-06 19:49:47.100,MAXIXE E QUIABO HORT VERDE  KG
117072506,2018-06-06 19:49:47.100,AZEITON ZAELI VDE S/CAR SH 150G
117072506,2018-06-06 19:49:47.100,AZEITON ZAELI VDE S/CAR SH 150G
117101125,2018-06-06 23:32:59.247,CAFE STA CLARA AVAC PCT        250G
117104283,2018-06-06 23:44:35.833,ADOC LIQ ZERO CAL 100ML
117301934,2018-06-08 09:13:27.220,V ACELGA                        KG
117301934,2018-06-08 09:13:27.220,F MAMAO FORMOSA                  KG
117301934,2018-06-08 09:13:27.220,PEIXE CURIMATA NATURAL  KG
117301934,2018-06-08 09:13:27.220,PEIXE PIAU CABECA GORDA KG
117301934,2018-06-08 09:13:27.220,CAMARAO CINZA                    KG
117301934,2018-06-08 09:13:27.220,V COUV FOLHA ILHA UN
117390599,2018-06-08 16:27:08.060,IOG VIGOR MIX TRAD C/SUCRILHOS 165G
117390599,2018-06-08 16:27:08.060,IOG VIGOR MIX TRAD C/SUCRILHOS 165G
117390599,2018-06-08 16:27:08.060,IOG VIGOR MIX TRAD C/SUCRILHOS 165G
117390599,2018-06-08 16:27:08.060,LEITE FERM MOLICO MORANGO 170G
117390599,2018-06-08 16:27:08.060,LIMP VEJA M USO ORIG 500ML MSL
117390599,2018-06-08 16:27:08.060,ARROZ PARB TIO JOAO T1          5KG
117390599,2018-06-08 16:27:08.060,V COUV FOLHA ILHA UN
117390599,2018-06-08 16:27:08.060,ATUM COQUEIRO PEDACO OLEO      170G
117390599,2018-06-08 16:27:08.060,ATUM COQUEIRO PEDACO OLEO      170G
117446648,2018-06-08 19:47:25.943,BOURSIN AZEITONA VERD  150G      UN
117533795,2018-06-09 11:31:34.643,V ACELGA                        KG
117533795,2018-06-09 11:31:34.643,V CHUCHU                         KG
117533795,2018-06-09 11:31:34.643,V COUV FOLHA ILHA UN
117682492,2018-06-09 21:54:15.667,QUEIJO MUSS BIANA P KG
117682492,2018-06-09 21:54:15.667,QUEIJO MUSS BIANA P KG
116805024,2018-06-05 14:35:20.983,V CHUCHU                         KG
116805024,2018-06-05 14:35:20.983,V CHUCHU                         KG
116899001,2018-06-05 21:29:13.190,SACO LIXO PAPALIXO COND PT 100L  PC
116990682,2018-06-06 14:37:22.680,F MAMAO FORMOSA                  KG
116990682,2018-06-06 14:37:22.680,AGUA MIN SCHIN S/GAS 500ML
116990682,2018-06-06 14:37:22.680,CARNE MOIDA 1 PATINHO KG
116990682,2018-06-06 14:37:22.680,SUCO UVA INTEG AURORA TTO 500ML
116990682,2018-06-06 14:37:22.680,SUCO UVA INTEG AURORA TTO 500ML
116990682,2018-06-06 14:37:22.680,OLEO MILHO LIZA PET           900ML
116990682,2018-06-06 14:37:22.680,V COUV FOLHA ILHA UN
116998873,2018-06-06 15:22:43.337,F MAMAO FORMOSA                  KG
116998873,2018-06-06 15:22:43.337,CARNE MOIDA 1 PATINHO KG
116998873,2018-06-06 15:22:43.337,QUEIJO MINAS FRESC ITAIPI LIGHT  KG
116998873,2018-06-06 15:22:43.337,MAXIXE E QUIABO HORT VERDE  KG
116998873,2018-06-06 15:22:43.337,BISC RICH SUPER AGUA/SAL       400G
117013531,2018-06-06 16:28:34.423,F MAMAO FORMOSA                  KG
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,IOG DANONE DANONINHO P/BEB 180M
117013531,2018-06-06 16:28:34.423,BISC RICH AMORI RECH CHOCOLATE 140G
117013531,2018-06-06 16:28:34.423,FEIJAO PTO KICALDO T1           1KG
117013531,2018-06-06 16:28:34.423,LEITE FERM PAULISTA            450G
117013531,2018-06-06 16:28:34.423,CH SALGADOS FOLHADOS  KG
117013531,2018-06-06 16:28:34.423,QUEIJO MUSS BIANA P KG
117084841,2018-06-06 20:38:58.737,SABAO PO ALA FLOR MARACUJA SH 500G
117084841,2018-06-06 20:38:58.737,CAMARAO CINZA                    KG
117304978,2018-06-08 09:27:12.570,MAIONESE HELLM                 500G
117304978,2018-06-08 09:27:12.570,PALITO DENTE THEOTO 200X1
117304978,2018-06-08 09:27:12.570,MAIONESE HELLM                 500G
117304978,2018-06-08 09:27:12.570,PALITO DENTE THEOTO 200X1
117304978,2018-06-08 09:27:12.570,MAIONESE HELLM                 500G
117304978,2018-06-08 09:27:12.570,PALITO DENTE THEOTO 200X1
117315205,2018-06-08 10:13:41.207,LIMP VEJA M USO ORIG 500ML MSL
117315205,2018-06-08 10:13:41.207,F MACA SENINHA                  1KG
117315205,2018-06-08 10:13:41.207,V COUV FOLHA ILHA UN
117338737,2018-06-08 11:55:47.513,RODO DOBRASIL DUPLO C/CAB 30CM UN
117338737,2018-06-08 11:55:47.513,RODO DOBRASIL DUPLO C/CAB 30CM UN
117338737,2018-06-08 11:55:47.513,RODO DOBRASIL DUPLO C/CAB 30CM UN
117338737,2018-06-08 11:55:47.513,RODO DOBRASIL DUPLO C/CAB 30CM UN
117455207,2018-06-08 20:22:29.980,CAFE STA CLARA AVAC PCT        250G
117455207,2018-06-08 20:22:29.980,CAFE STA CLARA AVAC PCT        250G
117455207,2018-06-08 20:22:29.980,AGUA OXIG CREM MARCIA 40VOL 70ML
117455207,2018-06-08 20:22:29.980,BISC RICH AMORI RECH CHOCOLATE 140G
117455207,2018-06-08 20:22:29.980,BISC RICH AMORI RECH CHOCOLATE 140G
117455207,2018-06-08 20:22:29.980,BISC RICH AMORI RECH CHOCOLATE 140G
117455207,2018-06-08 20:22:29.980,BISC RICH AMORI RECH CHOCOLATE 140G
117455207,2018-06-08 20:22:29.980,SACO LIXO PAPALIXO AZ 30LT PC  10X1
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,SABAO PO BRILHANTE M TECIDOS   500G
117455207,2018-06-08 20:22:29.980,DESINF AZULIM FLORATTA           2L
117533120,2018-06-09 11:29:42.620,SAB DOVE ORIGINAL 90G
117533120,2018-06-09 11:29:42.620,COXINHA DA ASA DE FGO RESF INTERF K
117533120,2018-06-09 11:29:42.620,TORRESMO           KG
117533120,2018-06-09 11:29:42.620,TORRESMO           KG
117608527,2018-06-09 16:45:04.297,REQ BETANIA CREMOSO TRAD       200G
117616333,2018-06-09 17:15:39.903,SUCO UVA INTEG AURORA TTO 500ML
117639980,2018-06-09 18:41:03.877,LIMP VEJA M USO ORIG 500ML MSL
117639980,2018-06-09 18:41:03.877,CAFE STA CLARA AVAC PCT        250G
117639980,2018-06-09 18:41:03.877,CER MAT GRAIN FLAK CER MALT    300G
117639980,2018-06-09 18:41:03.877,QUEIJO MUSS BIANA P KG
117649254,2018-06-09 19:13:30.220,SABAO BAR ECON MARM VDE        200G
117655673,2018-06-09 19:36:34.860,V COUV FOLHA ILHA UN
117655673,2018-06-09 19:36:34.860,V COUV FOLHA ILHA UN
116836610,2018-06-05 17:13:26.297,MAIONESE HELLM                 500G
116836610,2018-06-05 17:13:26.297,ARROZ PARB CAMIL T1             5KG
116836610,2018-06-05 17:13:26.297,MAIONESE HELLM                 500G
116836610,2018-06-05 17:13:26.297,ARROZ PARB CAMIL T1             5KG
116836610,2018-06-05 17:13:26.297,MAIONESE HELLM                 500G
116836610,2018-06-05 17:13:26.297,ARROZ PARB CAMIL T1             5KG
116896009,2018-06-05 21:07:55.510,F MAMAO FORMOSA                  KG
116904880,2018-06-05 23:04:23.527,MAC LAM NISSIN TRAD CARNE 85G
116904880,2018-06-05 23:04:23.527,MAC LAM NISSIN TRAD CARNE 85G
116904880,2018-06-05 23:04:23.527,MAC LAM NISSIN TRAD CARNE 85G
116990984,2018-06-06 14:40:07.367,BISC TRIGOLINO MINI WAF BAUN 30G
117070368,2018-06-06 19:40:43.757,SH DOVE RITUAL REPARACAO 200ML
117138824,2018-06-07 10:41:31.330,CAPPUC 3 COR CLASS SH 100G
117138824,2018-06-07 10:41:31.330,CAPPUC 3 COR CLASS SH 100G
117138824,2018-06-07 10:41:31.330,CAPPUC 3 COR CLASS SH 100G
117233283,2018-06-07 18:32:06.343,BISNAGUINHA DE LEITE B MEU PAO  KG
117331837,2018-06-08 11:25:56.447,F MAMAO FORMOSA                  KG
117331837,2018-06-08 11:25:56.447,F MAMAO FORMOSA                  KG
117470564,2018-06-08 21:47:51.213,CR D COLG T 12 CL MINT         90G
117470564,2018-06-08 21:47:51.213,CR VEGETAL  BECEL SABOR MANT 250GR
117470564,2018-06-08 21:47:51.213,ARROZ BCO TIO JOAO T1           2KG
117011985,2018-06-06 16:22:19.283,CR D COLG TR A ORIG            180G
117011985,2018-06-06 16:22:19.283,IOG FLAMB L FERM FRUTAS VERM   170G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,OLEO SOJA SOYA PET 900ML
117014021,2018-06-06 16:30:54.387,LING CALAB PERD ENRROLADINHA 500G
117014021,2018-06-06 16:30:54.387,PAPEL HIG NEVE L16P15 FD 16 X 30M
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117014021,2018-06-06 16:30:54.387,QUEIJO POLENGUINHO LIGHT 68G
117064929,2018-06-06 19:23:39.640,UVA PASSAS PRETA KG
117064929,2018-06-06 19:23:39.640,UVA PASSAS PRETA KG
117064929,2018-06-06 19:23:39.640,UVA PASSAS PRETA KG
117064929,2018-06-06 19:23:39.640,QUEIJO MUSS UNIAO P KG
117319378,2018-06-08 10:31:22.230,BEB LACT NESTLE POLP NESTON 600G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,BEB LACT NESTLE POLP NESTON 600G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117319378,2018-06-08 10:31:22.230,AVEIA NESTLE FLOCOS 170G
117499455,2018-06-09 09:31:32.493,OVOS CAIP SAO JOSE             10X1
117499455,2018-06-09 09:31:32.493,SALSINHA HORT VERDE  UN
117499455,2018-06-09 09:31:32.493,MENTIRINHA DE LARANJA            KG
117499455,2018-06-09 09:31:32.493,AVEIA NESTLE FLOCOS 170G
117547517,2018-06-09 12:19:09.230,DOCE TAMBAU BANANADA 600G
117547517,2018-06-09 12:19:09.230,OREGANO MARIZA                  10G
117547517,2018-06-09 12:19:09.230,COMINHO MARIZA MOIDO            40G
117547517,2018-06-09 12:19:09.230,CUSCUZ MILHO SINHA TRADICIONAL 500G
117547517,2018-06-09 12:19:09.230,CUSCUZ MILHO SINHA TRADICIONAL 500G
117547517,2018-06-09 12:19:09.230,FAR LACT MARATA SH 230G
117547517,2018-06-09 12:19:09.230,FAR LACT MARATA SH 230G
117547517,2018-06-09 12:19:09.230,PAPEL HIG MAX PUR FD NEU L12P11X30M
117547517,2018-06-09 12:19:09.230,DOCE TAMBAU BANANADA 600G
117547517,2018-06-09 12:19:09.230,OREGANO MARIZA                  10G
117547517,2018-06-09 12:19:09.230,COMINHO MARIZA MOIDO            40G
117547517,2018-06-09 12:19:09.230,CUSCUZ MILHO SINHA TRADICIONAL 500G
117547517,2018-06-09 12:19:09.230,CUSCUZ MILHO SINHA TRADICIONAL 500G
117547517,2018-06-09 12:19:09.230,FAR LACT MARATA SH 230G
117547517,2018-06-09 12:19:09.230,FAR LACT MARATA SH 230G
117547517,2018-06-09 12:19:09.230,PAPEL HIG MAX PUR FD NEU L12P11X30M
117566620,2018-06-09 13:32:22.260,SABAO PO TIXAN MACIEZ CX 2KG
117566620,2018-06-09 13:32:22.260,SABAO PO TIXAN MACIEZ CX 2KG
117651388,2018-06-09 19:22:01.300,CR LEITE BETANIA TP 200G
116499156,2018-06-03 10:10:52.053,SALADA DE FRUTAS            KG
116517635,2018-06-03 11:12:07.377,SABAO PO TIXAN MACIEZ CX 2KG
116517635,2018-06-03 11:12:07.377,SABAO PO TIXAN MACIEZ CX 2KG
116958548,2018-06-06 11:45:39.520,QUEIJO MUSS MINI LACFREE KG
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,SAB JOHN ADUL IMAGINE           90G
117018548,2018-06-06 16:48:25.160,ESP P/BANHO 3M PONJ REVITALIZANT UN
117018548,2018-06-06 16:48:25.160,ESP P/BARB GILLETTE FOAMY MEN  175G
117018548,2018-06-06 16:48:25.160,RACAO P/CAES PED AD CARN/FGO 3KG
117018548,2018-06-06 16:48:25.160,SH TRESEMME HID PROF          400ML
117018548,2018-06-06 16:48:25.160,SAB PROTEX MACADAMIA 90G
117018548,2018-06-06 16:48:25.160,SABAO PO OMO MULTI ACAO SH 500G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA FRESH 70G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA WHITE 70G
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,SAB JOHN ADUL IMAGINE           90G
117018548,2018-06-06 16:48:25.160,ESP P/BANHO 3M PONJ REVITALIZANT UN
117018548,2018-06-06 16:48:25.160,ESP P/BARB GILLETTE FOAMY MEN  175G
117018548,2018-06-06 16:48:25.160,RACAO P/CAES PED AD CARN/FGO 3KG
117018548,2018-06-06 16:48:25.160,SH TRESEMME HID PROF          400ML
117018548,2018-06-06 16:48:25.160,SAB PROTEX MACADAMIA 90G
117018548,2018-06-06 16:48:25.160,SABAO PO OMO MULTI ACAO SH 500G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA FRESH 70G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA WHITE 70G
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,SAB JOHN ADUL IMAGINE           90G
117018548,2018-06-06 16:48:25.160,ESP P/BANHO 3M PONJ REVITALIZANT UN
117018548,2018-06-06 16:48:25.160,ESP P/BARB GILLETTE FOAMY MEN  175G
117018548,2018-06-06 16:48:25.160,RACAO P/CAES PED AD CARN/FGO 3KG
117018548,2018-06-06 16:48:25.160,SH TRESEMME HID PROF          400ML
117018548,2018-06-06 16:48:25.160,SAB PROTEX MACADAMIA 90G
117018548,2018-06-06 16:48:25.160,SABAO PO OMO MULTI ACAO SH 500G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA FRESH 70G
117018548,2018-06-06 16:48:25.160,CR D COLG TR XTRA WHITE 70G
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,OLEO SOJA SOYA PET 900ML
117018548,2018-06-06 16:48:25.160,SAB JOHN ADUL IMAGINE           90G
117018548,2018-06-06 16:48:25.160,ESP P/BANHO 3M PONJ REVITALIZANT UN
117018548,2018-06-06 16:48:25.160,ESP P/BARB GILLETTE FOAMY MEN  175G
117018548,2018-06-06 16:48:25.160,RACAO P/CAES PED AD CARN/FGO 3KG
117018548,2018-06-06 16:48:25.160,SH TRESEMME HID PROF          400ML
117018548,2018-06-06 16:48:25.160,SAB PROTEX MACADAMIA 90G
117018548,2018-06-06 16:48:25.160,CR D COLG TR A ORIG             90G
117018548,2018-06-06 16:48:25.160,CR D SORR D B                   90G
117018548,2018-06-06 16:48:25.160,LEITE L VIDA ITALAC INT C/TAMPA 1L
117018548,2018-06-06 16:48:25.160,VASS BETT JEITOSA BT4072
117018548,2018-06-06 16:48:25.160,BACON SADIA                      KG
117018548,2018-06-06 16:48:25.160,BACON SADIA                      KG
117018548,2018-06-06 16:48:25.160,BACON SADIA                      KG
117091271,2018-06-06 21:08:36.553,V BATATINHA LAV                  KG
117091271,2018-06-06 21:08:36.553,HASTE FLEX COTONETE JOHN 3202 75X1
117091271,2018-06-06 21:08:36.553,F UVA VITORIA S/S CUMBUCA      500G
117133094,2018-06-07 10:16:59.753,V BATATINHA LAV                  KG
117133094,2018-06-07 10:16:59.753,V PEPINO                         KG
117133094,2018-06-07 10:16:59.753,FILME PVC P/EMB WYDA 28CMX30M
117133094,2018-06-07 10:16:59.753,F UVA VITORIA S/S CUMBUCA      500G
117133094,2018-06-07 10:16:59.753,ESP 3M SB NAO RISCA L3P2
117441340,2018-06-08 19:27:46.483,FAR AVEIA APTI                 200G
117579943,2018-06-09 14:36:51.767,V PEPINO                         KG
117579943,2018-06-09 14:36:51.767,V PEPINO                         KG
117579943,2018-06-09 14:36:51.767,V PEPINO                         KG
117605054,2018-06-09 16:31:48.187,V BATATINHA LAV                  KG
117662069,2018-06-09 20:02:37.043,SAB PALM SUAVE NUTRI E SUAVID 85G
117662069,2018-06-09 20:02:37.043,SAB PALM SUAVE NUTRI E SUAVID 85G
116562983,2018-06-03 15:38:12.223,V PEPINO                         KG
116567052,2018-06-03 20:46:00.050,V PEPINO                         KG
116855887,2018-06-05 18:24:40.553,F UVA VITORIA S/S CUMBUCA      500G
116855887,2018-06-05 18:24:40.553,F UVA VITORIA S/S CUMBUCA      500G
116881541,2018-06-05 19:57:03.357,V BATATINHA LAV                  KG
116881541,2018-06-05 19:57:03.357,F GOIABA VERMELHA                KG
116940858,2018-06-06 10:31:06.540,F UVA VITORIA S/S CUMBUCA      500G
117130085,2018-06-07 10:00:58.603,V BATATINHA LAV                  KG
117130085,2018-06-07 10:00:58.603,V PEPINO                         KG
117130085,2018-06-07 10:00:58.603,ALVEJ VANISH WHITE 500ML 30%OFF
117134715,2018-06-07 10:23:48.487,V BATATINHA LAV                  KG
117134715,2018-06-07 10:23:48.487,V PEPINO                         KG
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117137716,2018-06-07 10:36:43.740,CR D COLG TR A HORTELA          90G
117185362,2018-06-07 15:01:12.057,LEITE COCO SOCOCO RTC         200ML
117185362,2018-06-07 15:01:12.057,PILHA DURACEL ALC AAA PALITO  2X1 @
117223777,2018-06-07 17:59:18.447,V BATATINHA LAV                  KG
117223777,2018-06-07 17:59:18.447,AVEIA QUAKER FLOCOS FINO 200G
117223777,2018-06-07 17:59:18.447,V BATATINHA LAV                  KG
117223777,2018-06-07 17:59:18.447,AVEIA QUAKER FLOCOS FINO 200G
117285352,2018-06-07 23:21:15.760,LEITE L VIDA ITALAC INT C/TAMPA 1L
117285352,2018-06-07 23:21:15.760,LEITE L VIDA ITALAC INT C/TAMPA 1L
117285352,2018-06-07 23:21:15.760,VINAGREIRA HORT VERDE  UN
117285352,2018-06-07 23:21:15.760,CR PENT PANTENE CACHOS CRESPOS 240G
117308920,2018-06-08 09:44:33.360,HASTE FLEX COTONETE JOHN 3202 75X1
117308920,2018-06-08 09:44:33.360,HORTELANSINHO  HORT VERDE  UN
117308920,2018-06-08 09:44:33.360,HASTE FLEX COTONETE JOHN 3202 75X1
117308920,2018-06-08 09:44:33.360,HORTELANSINHO  HORT VERDE  UN
117312914,2018-06-08 10:03:17.620,CARNE DE SOL DE FILE             KG
117312914,2018-06-08 10:03:17.620,MAC PETYBON SPAGHET G DURO     500G
117312914,2018-06-08 10:03:17.620,F UVA VITORIA S/S CUMBUCA      500G
117312914,2018-06-08 10:03:17.620,DES AER DOVE FEM BEAUTY FINISH 89G
117312914,2018-06-08 10:03:17.620,DES AER DOVE FEM BEAUTY FINISH 89G
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117360260,2018-06-08 13:47:29.790,F ATA                            KG
117404587,2018-06-08 17:22:44.663,LEITE PO LA SEREN INT VIT FER  400G
117404587,2018-06-08 17:22:44.663,F UVA VITORIA S/S CUMBUCA      500G
117469317,2018-06-08 21:37:27.740,V BATATINHA LAV                  KG
117469317,2018-06-08 21:37:27.740,V PEPINO                         KG
117469317,2018-06-08 21:37:27.740,CUSCUZ ARROZ SAO BRAZ FLOC 500G
117469317,2018-06-08 21:37:27.740,OVOS VERM GD SAO JOSE 20X1
117469317,2018-06-08 21:37:27.740,TEMP SAZON C/ALECRIM P/SUINA SH 60G
117469317,2018-06-08 21:37:27.740,F UVA VITORIA S/S CUMBUCA      500G
117469317,2018-06-08 21:37:27.740,CR TRAT NIELY GOLD CHOCOLATE 430G
117477262,2018-06-08 22:44:41.463,F UVA VITORIA S/S CUMBUCA      500G
117653010,2018-06-09 19:27:32.913,V BATATINHA LAV                  KG
117653010,2018-06-09 19:27:32.913,AP BARB DESC PREST U GRIP CT  2X1 @
117653010,2018-06-09 19:27:32.913,LIMP VEJA DESENG LIM SQ 500ML MSL
117653010,2018-06-09 19:27:32.913,F UVA VITORIA S/S CUMBUCA      500G
117653010,2018-06-09 19:27:32.913,V BATATINHA LAV                  KG
117653010,2018-06-09 19:27:32.913,AP BARB DESC PREST U GRIP CT  2X1 @
117653010,2018-06-09 19:27:32.913,LIMP VEJA DESENG LIM SQ 500ML MSL
117653010,2018-06-09 19:27:32.913,F UVA VITORIA S/S CUMBUCA      500G
117663499,2018-06-09 20:08:40.070,POLPA TAMARINDO FRUTA POLPA 500G
117662069,2018-06-09 20:02:37.043,FECULA MAND AMAFIL              1KG
117662069,2018-06-09 20:02:37.043,CER MAT GRAIN FLAK TRAD        300G
117662069,2018-06-09 20:02:37.043,POLPA MARACUJA FRUTA POLPA 500G
117662069,2018-06-09 20:02:37.043,PAO MASSA FINA BUMBA MEU PAO     KG
117662069,2018-06-09 20:02:37.043,DETERG LIMPOL MACA            500ML
117662069,2018-06-09 20:02:37.043,FECULA MAND AMAFIL              1KG
117662069,2018-06-09 20:02:37.043,CER MAT GRAIN FLAK TRAD        300G
117662069,2018-06-09 20:02:37.043,POLPA MARACUJA FRUTA POLPA 500G
